"Keefer, Christina",University of Michigan
"Kieras, David E.",University of Michigan
"Kloosterman, John",University of Michigan
"Koutra, Danai",University of Michigan
"Kuipers, Benjamin",University of Michigan
"Kutty, Sindhu",University of Michigan
"Lafortune, Stephane",University of Michigan
"Laird, John E.",University of Michigan
"Lasecki, Walter",University of Michigan
"Leach, Kevin",University of Michigan
"Lee, Euiwoong",University of Michigan
"Lee, Honglak",University of Michigan
"Liu, Jie",University of Michigan
"Liu, Mingyan",University of Michigan
"Madhyastha, Harsha",University of Michigan
"Mahlke, Scott",University of Michigan
"Mao, Zhuoqing Morley",University of Michigan
"Mars, Jason",University of Michigan
Martin Strauss,University of Michigan
"Mazumder, Pinaki",University of Michigan
"Mei, Qiaozhu",University of Michigan
"Meyer, John F.",University of Michigan
"Mihalcea, Rada",University of Michigan
"Morgan, Andrew",University of Michigan
"Mower Provost, Emily",University of Michigan
"Mozafari, Barzan",University of Michigan
"Mudge, Trevor",University of Michigan
"Nagarajan, Viswanath",University of Michigan
"Najarian, Kayvan",University of Michigan
"Narayanasamy, Satish",University of Michigan
"Nebeling, Michael",University of Michigan
"Newman, Mark W",University of Michigan
"Nguyen, Long",University of Michigan
"Noble, Brian",University of Michigan
"Olson, Edwin",University of Michigan
"Omar, Cyrus",University of Michigan
"Oney, Stephen",University of Michigan
"Paoletti, David Robert",University of Michigan
"Peikert, Christopher",University of Michigan
"Pendse, Ravi",University of Michigan
"Perez-Rosas, Veronica",University of Michigan
"Pettie, Seth",University of Michigan
"Prakash, Atul",University of Michigan
"Rampazzi, Sara",University of Michigan
"Ringenberg, Jeffrey S.",University of Michigan
"Romero, Daniel",University of Michigan
"Rounds, Bill",University of Michigan
"Sakallah, Karem A.",University of Michigan
"Sample, Alanson",University of Michigan
"Saranurak, Thatchaphol",University of Michigan
"Schaub, Florian",University of Michigan
"Shin, Kang G.",University of Michigan
"Smith, Kristopher",University of Michigan
"Smith, Matthew",University of Michigan
"Soloway, Elliot",University of Michigan
"Stout, Quentin F.",University of Michigan
"Tang, Lingjia",University of Michigan
"Teneketzis, Demosthenis",University of Michigan
"Teorey, Toby",University of Michigan
"Tewari, Ambuj",University of Michigan
"Thomason, Richmond H.",University of Michigan
"Volkovich, Ilya",University of Michigan
"Wakefield, Gregory H.",University of Michigan
"Wang, Lu",University of Michigan
"Wang, Xinyu",University of Michigan
"Wang, Xu",University of Michigan
"Weimer, Westley",University of Michigan
"Welch, Joshua",University of Michigan
"Wellman, Michael",University of Michigan
"Wenisch, Thomas F.",University of Michigan
"Wiens, Jenna",University of Michigan
"Winsor, Donald C.",University of Michigan
"Yarger, Austin",University of Michigan
"Ye, Jieping",University of Michigan
Yaser S. Abu-Mostafa,California Institute of Technology
Aaron Ames,California Institute of Technology
Animashree (Anima) Anandkumar,California Institute of Technology
Alan H. Barr,California Institute of Technology
Katherine L. (Katie) Bouman,California Institute of Technology
Oscar P. Bruno,California Institute of Technology
Joel W. Burdick,California Institute of Technology
Venkat Chandrasekaran,California Institute of Technology
Mathieu Desbrun,California Institute of Technology
John Doyle,California Institute of Technology
Thomas Y. Hou,California Institute of Technology
Melissa Hovik,California Institute of Technology
Steven Low,California Institute of Technology
Urmila Mahadev,California Institute of Technology
Matilde Marcolli,California Institute of Technology
Dan Meiron,California Institute of Technology
Richard M. Murray,California Institute of Technology
Houman Owhadi,California Institute of Technology
Lior Pachter,California Institute of Technology
Niles A. Pierce,California Institute of Technology
Peter Schroeder,California Institute of Technology
Leonard J. Schulman,California Institute of Technology
Andrew Stuart,California Institute of Technology
Joel A. Tropp,California Institute of Technology
Christopher Umans,California Institute of Technology
Thomas Vidick,California Institute of Technology
Adam Wierman,California Institute of Technology
Erik Winfree,California Institute of Technology
Yisong Yue,California Institute of Technology
Fernando Brandao,California Institute of Technology
Soon-Jo Chung,California Institute of Technology
Frederick Eberhardt,California Institute of Technology
Babak Hassibi,California Institute of Technology
Alexei Kitaev,California Institute of Technology
Victoria Kostina,California Institute of Technology
Beverley J. McKeon,California Institute of Technology
Pietro Perona,California Institute of Technology
John P. Preskill,California Institute of Technology
Lulu Qian,California Institute of Technology
Omer Tamuz,California Institute of Technology
Adam Blank,California Institute of Technology
Franca Karoline Olga (Franca) Hoffmann,California Institute of Technology
Eugene Lavretsky,California Institute of Technology
Krithika Manohar,California Institute of Technology
Donald Pinkston,California Institute of Technology
Claire Ralph,California Institute of Technology
Michael Vanier,California Institute of Technology
Konstantin Zuev,California Institute of Technology
James L. (Jim) Beck,California Institute of Technology
Kanianthra M. (Mani) Chandy,California Institute of Technology
Alain J. Martin,California Institute of Technology
Carver Mead,California Institute of Technology
Stephen Bach,Brown University
R. Iris Bahar,Brown University
Theophilus A Benson,Brown University
Ugur Cetintemel,Brown University
Eugene Charniak,Brown University
Lorenzo De Stefani,Brown University
Thomas W Doeppner,Brown University
Kathi Fisler,Brown University
Rodrigo Fonseca,Brown University
Amy R Greenwald,Brown University
Maurice P Herlihy,Brown University
Jeff Huang,Brown University
John F Hughes,Brown University
Sorin Istrail,Brown University
Seny F Kamara,Brown University
Vasileios Kemerlis,Brown University
Philip Klein,Brown University
George D Konidaris,Brown University
Shriram Krishnamurthi,Brown University
David H. Laidlaw,Brown University
Michael L. Littman,Brown University
Anna A Lysyanskaya,Brown University
Barbara J. Meier,Brown University
Tim Nelson,Brown University
Ellie Pavlick,Brown University
Steven P Reiss,Brown University
Daniel C Ritchie,Brown University
John E Savage,Brown University
Malte Schwarzkopf,Brown University
Ritambhara Singh,Brown University
Srinath Sridhar,Brown University
Roberto Tamassia,Brown University
Stefanie A Tellex,Brown University
James H Tompkin,Brown University
Eliezer Upfal,Brown University
Andries van Dam,Brown University
Doug Woos,Brown University
Stanley B Zdonik,Brown University
Carsten Binnig,Brown University
Adam Blumenthal,Brown University
Thomas L Dean,Brown University
James H Hays,Brown University
John H Jannotti,Brown University
Serdar Kadioglu,Brown University
Tim K Kraska,Brown University
Joseph J Laviola,Brown University
Norm Meyrowitz,Brown University
Bernardo Palazzi,Brown University
Ravindra Pendse,Brown University
Franco Preparata,Brown University
Benjamin J Raphael,Brown University
Matteo Riondato,Brown University
Tom Sgouros,Brown University
Erik B Sudderth,Brown University
Timothy H Edgar,Brown University
Carsten Eickhoff,Brown University
Pedro F Felzenszwalb,Brown University
Ian Gonsher,Brown University
Deborah Hurley,Brown University
Daniel F Potter,Brown University
Sohini Ramachandran,Brown University
Sherief Reda,Brown University
Donald L Stanford,Brown University
Chen Sun,Brown University
Gabriel Taubin,Brown University
Alan M Usas,Brown University
Ernesto R Zaldivar,Brown University
Andrew J Crotty,Brown University
Tristan Dyer,Brown University
Omer Gottesman,Brown University
Shahrzad Haddadan,Brown University
Elaheh Raisi,Brown University
Divyakant Agrawal,University of California--Santa Barbara
Kevin C. Almeroth,University of California--Santa Barbara
Prabhanjan Ananth,University of California--Santa Barbara
Jonathan Balkind,University of California--Santa Barbara
Elizabeth M. Belding,University of California--Santa Barbara
Michael Beyeler,University of California--Santa Barbara
Tevfik Bultan,University of California--Santa Barbara
Peter Cappello,University of California--Santa Barbara
Shumo Chu,University of California--Santa Barbara
Phillip Conrad,University of California--Santa Barbara
Wim van Dam,University of California--Santa Barbara
Yufei Ding,University of California--Santa Barbara
Ömer Eğecioğlu,University of California--Santa Barbara
Amr El Abbadi,University of California--Santa Barbara
Yu Feng,University of California--Santa Barbara
Frederic G. Gibou,University of California--Santa Barbara
John Gilbert,University of California--Santa Barbara
Teofilo F. Gonzalez,University of California--Santa Barbara
Trinabh Gupta,University of California--Santa Barbara
Arpit Gupta,University of California--Santa Barbara
Ben Hardekopf,University of California--Santa Barbara
Tobias Höllerer,University of California--Santa Barbara
Oscar H. Ibarra,University of California--Santa Barbara
Richard A. Kemmerer,University of California--Santa Barbara
Yekaterina (Kate) Kharitonova,University of California--Santa Barbara
Çetin Kaya Koç,University of California--Santa Barbara
Chandra Krintz,University of California--Santa Barbara
Christopher Kruegel,University of California--Santa Barbara
Daniel Lokshtanov,University of California--Santa Barbara
Ziad Matni,University of California--Santa Barbara
Diba Mirza,University of California--Santa Barbara
Linda Petzold,University of California--Santa Barbara
Timothy Sherwood,University of California--Santa Barbara
Ambuj K. Singh,University of California--Santa Barbara
Terrence Smith,University of California--Santa Barbara
Misha Sra,University of California--Santa Barbara
Jianwen Su,University of California--Santa Barbara
Subhash Suri,University of California--Santa Barbara
Matthew Turk,University of California--Santa Barbara
Giovanni Vigna,University of California--Santa Barbara
Yuan-Fang Wang,University of California--Santa Barbara
Richert Wang,University of California--Santa Barbara
William Wang,University of California--Santa Barbara
Yu-Xiang Wang,University of California--Santa Barbara
Rich Wolski,University of California--Santa Barbara
Xifeng Yan,University of California--Santa Barbara
Lingqi Yan,University of California--Santa Barbara
Tao Yang,University of California--Santa Barbara
Ismailcem Budak Arpinar,University of Georgia
Brad Barnes,University of Georgia
Suchendra M. Bhandarkar,University of Georgia
Liming Cai,University of Georgia
Michael Cotterell,University of Georgia
Prashant Doshi,University of Georgia
Shelby H. Funk,University of Georgia
Le Guan,University of Georgia
Bill Hollingsworth,University of Georgia
Yi Hong,University of Georgia
Maria Hybinette,University of Georgia
Manijeh Keshtgari,University of Georgia
Mustakimur Rahman Khandaker,University of Georgia
In Kee Kim,University of Georgia
Krzysztof J. Kochut,University of Georgia
Salvatore Lamarca,University of Georgia
Jaewoo Lee,University of Georgia
Kyu Hyung Lee,University of Georgia
Sheng Li,University of Georgia
Tianming Liu,University of Georgia
Sachin Meena,University of Georgia
Chenglin Miao,University of Georgia
John A. Miller,University of Georgia
Hao Peng,University of Georgia
Roberto Perdisci,University of Georgia
Shannon Quinn,University of Georgia
Lakshmish Ramaswamy,University of Georgia
Khaled Rasheed,University of Georgia
Eman Saleh,University of Georgia
Thiab Taha,University of Georgia
Wenwen Wang,University of Georgia
Kyle Johnsen,University of Georgia
Jessica Kissinger,University of Georgia
Changying Li,University of Georgia
Ping Ma,University of Georgia
Fred Maier,University of Georgia
Wenzhan Song,University of Georgia
Ying Xu,University of Georgia
William York,University of Georgia
Hamid Arabnia,University of Georgia
E. Rodney Canfield,University of Georgia
Walter Potter,University of Georgia
Robert W. Robinson,University of Georgia
Jeffrey W. Smith,University of Georgia
Kang Li,University of Georgia
Hanchuan Peng,University of Georgia
Amit P. Sheth,University of Georgia
Nina Amenta,University of California--Davis
Zhaojun Bai,University of California--Davis
Matt Bishop,University of California--Davis
Hao Chen,University of California--Davis
Raissa M. D #039;Souza,University of California--Davis
Ian Davidson,University of California--Davis
Prem Devanbu,University of California--Davis
David Doty,University of California--Davis
Kurt Eiselt,University of California--Davis
Matthew Farrens,University of California--Davis
Vladimir Filkov,University of California--Davis
Matt Franklin,University of California--Davis
Dipak Ghosal,University of California--Davis
Francois Gygi,University of California--Davis
Bernd Hamann,University of California--Davis
Sam King,University of California--Davis
Patrice Koehl,University of California--Davis
Xin Liu,University of California--Davis
Jason Lowe-Power,University of California--Davis
Kwan-Liu Ma,University of California--Davis
Norman Matloff,University of California--Davis
Joshua McCoy,University of California--Davis
Prasant Mohapatra,University of California--Davis
Michael Neff,University of California--Davis
Christopher Nitta,University of California--Davis
Randall O\xe2\x80\x99Reilly,University of California--Davis
Julian Panetta,University of California--Davis
Jo\xc3\xabl Porquet-Lupine,University of California--Davis
Phillip Rogaway,University of California--Davis
Cindy Rubio Gonz\xc3\xa1lez,University of California--Davis
Mohammad Sadoghi,University of California--Davis
Zubair Shafiq,University of California--Davis
Ilias Tagkopoulos,University of California--Davis
Aditya Thakur,University of California--Davis
Hao-Chuan Wang,University of California--Davis
S. Felix Wu,University of California--Davis
Zhou Yu,University of California--Davis
Sean Peisert,University of California--Davis
Massimo Tornatore,University of California--Davis
Gunther Weber,University of California--Davis
Venkatesh Akella,University of California--Davis
Nicholas Anderson,University of California--Davis
Sharon Aviran,University of California--Davis
Hemant Bhargava,University of California--Davis
C. Titus Brown,University of California--Davis
Harry H. Cheng,University of California--Davis
R. Holland Cheng,University of California--Davis
Chen-Nee Chuah,University of California--Davis
James P. Crutchfield,University of California--Davis
Jesus De Loera,University of California--Davis
Jonathan A. Eisen,University of California--Davis
Robert Faris,University of California--Davis
Seth Frey,University of California--Davis
Soheil Ghiasi,University of California--Davis
Martin Hilbert,University of California--Davis
Michael Hogarth,University of California--Davis
Fereydoun Hormozdiari,University of California--Davis
Sanjay Joshi,University of California--Davis
Matthias Koeppe,University of California--Davis
Greg Kuperberg,University of California--Davis
Pantelis Loupos,University of California--Davis
Laura Marcu,University of California--Davis
Debbie Niemeier,University of California--Davis
Michael Oskin,University of California--Davis
John D. Owens,University of California--Davis
Gregory B. Pasternack,University of California--Davis
Gerald Quon,University of California--Davis
Luis Rademacher,University of California--Davis
Bahram Ravani,University of California--Davis
G. Robert Redinbo,University of California--Davis
David Rocke,University of California--Davis
Kenji Sagae,University of California--Davis
Jeffrey Schank,University of California--Davis
Kenneth Shackel,University of California--Davis
Prabhu Shankar,University of California--Davis
David Slaughter,University of California--Davis
Mairaj Syed,University of California--Davis
Susan L. Ustin,University of California--Davis
Katia Vega,University of California--Davis
John S. Werner,University of California--Davis
Kent D. Wilken,University of California--Davis
Catherine Yang,University of California--Davis
S.J. Ben Yoo,University of California--Davis
David H. Bailey,University of California--Davis
Silvia Crivelli,University of California--Davis
Amit Pande,University of California--Davis
Matt Butner,University of California--Davis
Sean Davis,University of California--Davis
Yelena Frid,University of California--Davis
John Bruno,University of California--Davis
Dan Gusfield,University of California--Davis
Kenneth Joy,University of California--Davis
Lawrence Kou,University of California--Davis
Karl Levitt,University of California--Davis
Peter Linz,University of California--Davis
Charles  quot;Chip quot; Martel,University of California--Davis
Nelson Max,University of California--Davis
Biswanath Mukherjee,University of California--Davis
Ron Olsson,University of California--Davis
Raju Pandey,University of California--Davis
Richard Walters,University of California--Davis
Jeffery Adams,University of California--Davis
Alyssa Bates,University of California--Davis
Sara Chilimidos,University of California--Davis
Octavio Alexander Corona,University of California--Davis
Anatoli Fedorenko,University of California--Davis
Ken Gribble,University of California--Davis
Noreen Johnson,University of California--Davis
Meshell Louderman,University of California--Davis
Melinda Meeker,University of California--Davis
Jim Moersfelder,University of California--Davis
Cassady Ogedegbe,University of California--Davis
Rachael Rubinato,University of California--Davis
Jane Ryan,University of California--Davis
Jason Sison,University of California--Davis
Jessica Stoller,University of California--Davis
Ryan Adams,Princeton University
Andrew Appel,Princeton University
Sanjeev Arora,Princeton University
David August,Princeton University
Jack Brassil,Princeton University
Mark Braverman,Princeton University
Bernard Chazelle,Princeton University
Danqi Chen,Princeton University
Jia Deng,Princeton University
David Dobkin,Princeton University
Robert Dondero,Princeton University
Zeev Dvir,Princeton University
Barbara Engelhardt,Princeton University
Christiane Fellbaum,Princeton University
Edward Felten,Princeton University
Adam Finkelstein,Princeton University
Robert Fish,Princeton University
Michael Freedman,Princeton University
Donna Gabai,Princeton University
Maia Ginsburg,Princeton University
Tom Griffiths,Princeton University
Aarti Gupta,Princeton University
Elad Hazan,Princeton University
Felix Heide,Princeton University
Kyle Jamieson,Princeton University
Alan Kaplan,Princeton University
Brian Kernighan,Princeton University
Zachary Kincaid,Princeton University
Gillat Kol,Princeton University
Amit Levy,Princeton University
Daniel Leyzberg,Princeton University
Kai Li,Princeton University
Xiaoyan Li,Princeton University
Wyatt Lloyd,Princeton University
Jérémie Lumbroso,Princeton University
Margaret Martonosi,Princeton University
Jonathan Mayer,Princeton University
Christopher Moretti,Princeton University
Soohyun Nam Liao,Princeton University
Karthik Narasimhan,Princeton University
Arvind Narayanan,Princeton University
Larry Peterson,Princeton University
Iasonas Petras,Princeton University
Ben Raphael,Princeton University
Ran Raz,Princeton University
Jennifer Rexford,Princeton University
Szymon Rusinkiewicz,Princeton University
Olga Russakovsky,Princeton University
Robert Schapire,Princeton University
Robert Sedgewick,Princeton University
Sebastian Seung,Princeton University
Mohammad Shahrad,Princeton University
Yoram Singer,Princeton University
Jaswinder Singh,Princeton University
Mona Singh,Princeton University
Robert Tarjan,Princeton University
Olga Troyanskaya,Princeton University
David Walker,Princeton University
Kevin Wayne,Princeton University
Matthew Weinberg,Princeton University
Mark Zhandry,Princeton University
Myoung An,Auburn University
Sanjeev Baskiyar,Auburn University
Debswapna Bhattacharya,Auburn University
Saad Biaz,Auburn University
Homer Carlisle,Auburn University
Kai Chang,Auburn University
Richard Chapman,Auburn University
James Cross,Auburn University
Jason Cuneo,Auburn University
Gerry Dozier,Auburn University
Ashish Gupta,Auburn University
John Hamilton,Auburn University
Dean Hendrix,Auburn University
Michael Hollingsworth,Auburn University
Shubhra (Santu) Karmaker,Auburn University
Wei-Shinn (Jeff) Ku,Auburn University
Xuechao Li,Auburn University
Alvin Lim,Auburn University
Bo Liu,Auburn University
Daniela Marghitu,Auburn University
Hari Narayanan,Auburn University
Anh Nguyen,Auburn University
Tung Nguyen,Auburn University
Xiao Qin,Auburn University
Rodrigo Sardinas,Auburn University
Cheryl Seals,Auburn University
David Shaffer,Auburn University
Shehenaz Shaik,Auburn University
Tao Shu,Auburn University
Anthony Skjellum,Auburn University
Alice Smith,Auburn University
Drew Springall,Auburn University
Daniel Tauritz,Auburn University
Jakita Thomas,Auburn University
Hanqin Tian,Auburn University
David Umphress,Auburn University
Mark Yampolskiy,Auburn University
Levent Yilmaz,Auburn University
Yang Zhou,Auburn University
Mohammad Ruhul Amin,Fordham University
Md Zakirul Alam Bhuiyan,Fordham University
Juntao Chen,Fordham University
Henry Han,Fordham University
Julie Harazduk,Fordham University
Thaier Hayajneh,Fordham University
Frank Hsu,Fordham University
Nikitas Kounavelis,Fordham University
Daniel Leeds,Fordham University
Yanjun Li,Fordham University
ZigengLiu,Fordham University
Damian Lyons,Fordham University
Ying Mao,Fordham University
Robert K. Moniot,Fordham University
Mohamed Rahouti,Fordham University
Tadeusz Strzemecki,Fordham University
Karen Trovato,Fordham University
Sudip Vhaduri,Fordham University
David S. L. Wei,Fordham University
Gary M. Weiss,Fordham University
Arthur G. Werschulz,Fordham University
Lawrence Wolk,Fordham University
Hanping Xu,Fordham University
Hailong Zhang,Fordham University
Xiaolan Zhang,Fordham University
Yijun Zhao,Fordham University
Daniel Abadi,University of Maryland--College Park
Ashok Agrawala,University of Maryland--College Park
John Aloimonos,University of Maryland--College Park
Leilani Battle,University of Maryland--College Park
Abhinav Bhatele,University of Maryland--College Park
Bobby Bhattacharjee,University of Maryland--College Park
Jordan Boyd-Graber,University of Maryland--College Park
Marine Carpuat,University of Maryland--College Park
Andrew Childs,University of Maryland--College Park
Rance Cleaveland,University of Maryland--College Park
Hector Corrada Bravo,University of Maryland--College Park
Hal Daum\xc3\xa9 III,University of Maryland--College Park
Larry Davis,University of Maryland--College Park
Amol Deshpande,University of Maryland--College Park
John Dickerson,University of Maryland--College Park
Ramani Duraiswami,University of Maryland--College Park
Roger Eastman,University of Maryland--College Park
Howard Elman,University of Maryland--College Park
Fawzi Emad,University of Maryland--College Park
Soheil Feizi,University of Maryland--College Park
Jason Filippou,University of Maryland--College Park
William Gasarch,University of Maryland--College Park
Tom Goldstein,University of Maryland--College Park
Evan Golub,University of Maryland--College Park
Mohammad Hajiaghayi,University of Maryland--College Park
Larry Herman,University of Maryland--College Park
Michael Hicks,University of Maryland--College Park
Jeffrey K. Hollingsworth,University of Maryland--College Park
Furong Huang,University of Maryland--College Park
Michelle Hugue,University of Maryland--College Park
David Jacobs,University of Maryland--College Park
Jonathan Katz,University of Maryland--College Park
Pete Keleher,University of Maryland--College Park
Clyde Kruskal,University of Maryland--College Park
Leonidas Lampropoulos,University of Maryland--College Park
Max Leiserson,University of Maryland--College Park
Dave Levin,University of Maryland--College Park
Ming Lin,University of Maryland--College Park
Zhicheng Liu,University of Maryland--College Park
Anwar Mamat,University of Maryland--College Park
Michael Marsh,University of Maryland--College Park
Michelle Mazurek,University of Maryland--College Park
Ian Miers,University of Maryland--College Park
David Mount,University of Maryland--College Park
Dana Nau,University of Maryland--College Park
Nelson Padua-Perez,University of Maryland--College Park
Rob Patro,University of Maryland--College Park
Huaishu Peng,University of Maryland--College Park
Don Perlis,University of Maryland--College Park
Jandelyn Plane,University of Maryland--College Park
Mihai Pop,University of Maryland--College Park
Adam Porter,University of Maryland--College Park
James Purtilo,University of Maryland--College Park
James Reggia,University of Maryland--College Park
William Regli,University of Maryland--College Park
Nirupam Roy,University of Maryland--College Park
Rachel Rudinger,University of Maryland--College Park
Pedram Sadeghian,University of Maryland--College Park
Hanan Samet,University of Maryland--College Park
A. Udaya Shankar,University of Maryland--College Park
Abhinav Shrivastava,University of Maryland--College Park
Neil Spring,University of Maryland--College Park
Aravind Srinivasan,University of Maryland--College Park
Alan Sussman,University of Maryland--College Park
Mohammad Nayeem Teli,University of Maryland--College Park
Pratap Tokekar,University of Maryland--College Park
David Van Horn,University of Maryland--College Park
Amitabh Varshney,University of Maryland--College Park
Xiaodi Wu,University of Maryland--College Park
Ilchul Yoon,University of Maryland--College Park
Matthias Zwicker,University of Maryland--College Park
Gorjan Alagic,University of Maryland--College Park
John Baras,University of Maryland--College Park
Alexander Barg,University of Maryland--College Park
Aniket Bera,University of Maryland--College Park
Maria Cameron,University of Maryland--College Park
Ramalingam Chellappa,University of Maryland--College Park
Eun Kyoung Choe,University of Maryland--College Park
Michel Cukier,University of Maryland--College Park
Michael Cummings,University of Maryland--College Park
Dana Dachman-Soled,University of Maryland--College Park
Leila De Floriani,University of Maryland--College Park
Tudor Dumitras,University of Maryland--College Park
Niklas Elmqvist,University of Maryland--College Park
Naomi Feldman,University of Maryland--College Park
Vanessa Frias-Martinez,University of Maryland--College Park
Jennifer Golbeck,University of Maryland--College Park
Naeemul Hassan,University of Maryland--College Park
John Horty,University of Maryland--College Park
Hernisa Kacorri,University of Maryland--College Park
Amanda Lazar,University of Maryland--College Park
Richard Marciano,University of Maryland--College Park
Keith Marzullo,University of Maryland--College Park
Doug Oard,University of Maryland--College Park
Michael Otte,University of Maryland--College Park
Charalampos (Babis) Papamanthou,University of Maryland--College Park
Gang Qu,University of Maryland--College Park
Louiqa Raschid,University of Maryland--College Park
Philip Resnik,University of Maryland--College Park
Ankur Srivastava,University of Maryland--College Park
Uzi Vishkin,University of Maryland--College Park
Donald Yeung,University of Maryland--College Park
Jose Calderon,University of Maryland--College Park
Carlos Castillo,University of Maryland--College Park
Matthew Coudron,University of Maryland--College Park
Peter Druschel,University of Maryland--College Park
Leah Findlater,University of Maryland--College Park
Jon Froehlich,University of Maryland--College Park
Lise Getoor,University of Maryland--College Park
J. Scott Gilkeson,University of Maryland--College Park
Elias Gonzalez,University of Maryland--College Park
John Grant,University of Maryland--College Park
David Harris,University of Maryland--College Park
Brad Lackey,University of Maryland--College Park
Marc Lichtman,University of Maryland--College Park
Mikael Lindvall,University of Maryland--College Park
Yi-Kai Liu,University of Maryland--College Park
Jennifer Manly,University of Maryland--College Park
Carl Miller,University of Maryland--College Park
Eytan Ruppin,University of Maryland--College Park
C. Anton Rytting,University of Maryland--College Park
S. Cenk Sahinalp,University of Maryland--College Park
Garrett Vanhoy,University of Maryland--College Park
William Arbaugh,University of Maryland--College Park
Victor Basili,University of Maryland--College Park
Ben Bederson,University of Maryland--College Park
Bonnie Dorr,University of Maryland--College Park
Laveen Kanal,University of Maryland--College Park
Jack Minker,University of Maryland--College Park
Dianne O #039;Leary,University of Maryland--College Park
William Pugh,University of Maryland--College Park
Nicholas Roussopoulos,University of Maryland--College Park
Ben Shneiderman,University of Maryland--College Park
G.W. (Pete) Stewart,University of Maryland--College Park
Marvin Zelkowitz,University of Maryland--College Park
Souvik Bhattacherjee,University of Maryland--College Park
Ray Chen,University of Maryland--College Park
Michael Coblenz,University of Maryland--College Park
Liyi Li,University of Maryland--College Park
Dov Gordon,University of Maryland--College Park
Aliakbar Jalali,University of Maryland--College Park
Tae Wook Kwon,University of Maryland--College Park
Namachivayam Thirumazhusai,University of Maryland--College Park
Ahmed Rubaai,Howard University
Michaela Amoo,Howard University
John M.M. Anderson,Howard University
Peter Bofah,Howard University
"Legand L. Burge, III",Howard University
Moses Garuba,Howard University
Tepper L. Gill,Howard University
Gary L. Harris,Howard University
Noha Hazzazi,Howard University
Harry Keeling,Howard University
Peter A. Keiller,Howard University
Charles Kim,Howard University
Jiang Li,Howard University
Chunmei Liu,Howard University
James A. Momoh,Howard University
Linwei Niu,Howard University
Danda B. Rawat,Howard University
Hassan Salmani,Howard University
Todd Shurn,Howard University
Gloria Washington,Howard University
Su Yan,Howard University
Saurav Aryal,Howard University
Jeremy Blackstone,Howard University
Sola Famakin,Howard University
Torrance Fennell,Howard University
Reginald Hobbs,Howard University
Fadel Lashhab,Howard University
Guy M. Lingani,Howard University
Olumide Malomo,Howard University
Erik Clark Seidohl,Howard University
Mamadou Wade,Howard University
Bernard Woolfolk,Howard University
Timothy Brown,Howard University
Sherri Chandler,Howard University
Antoinette Griffin,Howard University
Alycia Onowho,Howard University
Hayya Shah,Howard University
Nasrin Akhter,University at Buffalo--SUNY
Carl Alphonce,University at Buffalo--SUNY
Ethan Blanton,University at Buffalo--SUNY
Marina Blanton,University at Buffalo--SUNY
Laurence Boxer,University at Buffalo--SUNY
Mike Buckley,University at Buffalo--SUNY
Varun Chandola,University at Buffalo--SUNY
Vipin Chaudhary,University at Buffalo--SUNY
Chang Wen Chen,University at Buffalo--SUNY
Changyou Chen,University at Buffalo--SUNY
Jan Chomicki,University at Buffalo--SUNY
Karthik Dantu,University at Buffalo--SUNY
Sreyasee Das Bhattacharjee,University at Buffalo--SUNY
Adrienne Decker,University at Buffalo--SUNY
Murat Demirbas,University at Buffalo--SUNY
David Doermann,University at Buffalo--SUNY
Wen Dong,University at Buffalo--SUNY
Jing Gao,University at Buffalo--SUNY
Mingchen Gao,University at Buffalo--SUNY
Farshad Ghanei,University at Buffalo--SUNY
Venu Govindaraju,University at Buffalo--SUNY
Jesse Hartloff,University at Buffalo--SUNY
Xin (Roger) He,University at Buffalo--SUNY
Matthew Hertz,University at Buffalo--SUNY
Andrew Hughes,University at Buffalo--SUNY
Alan Hunt,University at Buffalo--SUNY
Bharat Jayaraman,University at Buffalo--SUNY
Zhanpeng Jin,University at Buffalo--SUNY
Kenneth Joseph,University at Buffalo--SUNY
Kevin R. Keane,University at Buffalo--SUNY
Oliver Kennedy,University at Buffalo--SUNY
Matthew Knepley,University at Buffalo--SUNY
Steve Ko,University at Buffalo--SUNY
Tevfik Kosar,University at Buffalo--SUNY
Dimitrios Koutsonikolas,University at Buffalo--SUNY
Kevin Kwiat,University at Buffalo--SUNY
Shi Li,University at Buffalo--SUNY
Zhen Liu,University at Buffalo--SUNY
Siwei Lyu,University at Buffalo--SUNY
Marianthi Markatou,University at Buffalo--SUNY
Jingjing Meng,University at Buffalo--SUNY
Xianghang (Scott) Mi,University at Buffalo--SUNY
Russ Miller,University at Buffalo--SUNY
Nils Napp,University at Buffalo--SUNY
Chunming Qiao,University at Buffalo--SUNY
Bina Ramamurthy,University at Buffalo--SUNY
Nalini Ratha,University at Buffalo--SUNY
Ken Regan,University at Buffalo--SUNY
Kui Ren,University at Buffalo--SUNY
Atri Rudra,University at Buffalo--SUNY
A. Erdem Sariyuce,University at Buffalo--SUNY
Kris Schindler,University at Buffalo--SUNY
Barry Smith,University at Buffalo--SUNY
Ramalingam Sridhar,University at Buffalo--SUNY
Rohini Srihari,University at Buffalo--SUNY
Sargur (Hari) N. Srihari,University at Buffalo--SUNY
Matt Stock,University at Buffalo--SUNY
Lu Su,University at Buffalo--SUNY
Yijun Sun,University at Buffalo--SUNY
Zhi Sun,University at Buffalo--SUNY
Satish Tripathi,University at Buffalo--SUNY
Shambhu Upadhyaya,University at Buffalo--SUNY
Weihang Wang,University at Buffalo--SUNY
